Order_ID,Customer_Age,Customer_Type,Restaurant_Type,Cuisine_Type,Delivery_Distance_KM,Delivery_Time_Min,Order_Value_USD,Item_Count,Weather_Condition,Traffic_Level,Customer_Rating,Complaint_Flag,Refund_Flag,Revenue_USD,Profit_USD,City,Month,Quarter,Demand_Score,Churn_Risk
ORD0000181,28,New,Fast Food,Italian,12.4,57,28.27,6,Stormy,High,1.1,0,0,153.65,198.58,London,3,1,43.13,38.37
ORD0000182,56,New,Fast Food,Italian,23.31,11,220.12,8,Rainy,Medium,2.8,0,0,338.19,6.94,Sydney,9,3,22.34,37.58
ORD0000183,53,Returning,Cloud Kitchen,Indian,18.06,64,175.56,5,Sunny,Medium,1.8,0,0,382.86,70.76,New York,9,3,43.53,35.45
ORD0000184,23,New,Fast Food,Mexican,17.7,52,205.98,8,Sunny,Low,3.7,0,0,92.38,47.14,Singapore,8,3,16.15,57.75
ORD0000185,41,New,Fast Food,Mexican,14.38,66,214.04,14,Rainy,High,4.2,0,0,191.41,-11.01,New York,9,3,76.2,66.85
ORD0000186,51,Returning,Cloud Kitchen,Mexican,5.89,61,142.28,14,Sunny,Low,3.7,0,0,263.75,108.68,Mumbai,5,2,75.53,86.86
ORD0000187,37,New,Cafe,Mexican,10.55,119,57.23,11,Rainy,Medium,1.9,0,0,370.29,185.14,Mumbai,3,1,1.96,60.08
ORD0000188,23,Premium,Restaurant,Chinese,9.9,61,82.03,4,Cloudy,Low,3.1,0,1,344.24,127.71,Mumbai,5,2,2.39,2.42
ORD0000189,65,Premium,Fast Food,Mexican,17.7,43,203.55,10,Rainy,Low,1.1,0,0,222.14,183.36,Singapore,10,4,60.76,41.72
ORD0000190,47,Premium,Restaurant,Chinese,8.09,58,19.54,8,Stormy,Low,3.7,0,0,356.71,-19.16,London,8,3,16.25,65.29
ORD0000191,65,Premium,Restaurant,Chinese,22.2,107,263.21,2,Rainy,High,3.2,0,0,397.54,36.59,Sydney,11,4,10.31,51.79
ORD0000192,44,New,Cloud Kitchen,Indian,1.45,65,188.98,8,Rainy,Medium,1.6,0,0,85.35,-17.39,Singapore,5,2,44.47,75.52
ORD0000193,46,New,Fast Food,Indian,20.53,103,289.56,9,Cloudy,High,4.9,1,0,497.09,8.79,New York,3,1,19.39,26.63
ORD0000194,50,Returning,Cloud Kitchen,Mexican,21.17,32,113.11,6,Cloudy,High,4.3,0,0,379.03,51.14,Singapore,10,4,84.8,6.34
ORD0000195,57,New,Restaurant,Mexican,15.03,18,128.74,14,Stormy,Medium,3.1,0,0,31.77,115.27,New York,12,4,11.13,93.81
ORD0000196,67,Returning,Cafe,Indian,7.43,25,176.03,13,Stormy,Low,2.7,0,0,493.07,-13.27,Singapore,9,3,38.43,43.73
ORD0000197,74,Premium,Restaurant,Chinese,1.33,37,81.87,8,Rainy,High,4.9,0,0,349.89,9.21,Mumbai,12,4,41.86,94.8
ORD0000198,72,New,Fast Food,Italian,16.04,69,132.6,1,Stormy,High,4.9,0,0,71.56,-12.16,London,10,4,8.56,56.18
ORD0000199,57,Premium,Restaurant,Indian,11.67,51,182.5,3,Cloudy,Low,4.7,0,0,449.91,103.42,Sydney,10,4,97.55,24.3
ORD0000200,30,Premium,Cafe,Mexican,19.25,87,209.51,7,Rainy,Medium,4.7,0,0,261.6,95.79,Sydney,7,3,43.03,49.48
ORD0000201,62,Premium,Cloud Kitchen,Italian,1.84,62,183.09,9,Sunny,Low,2.4,0,0,234.38,106.8,New York,11,4,27.16,62.87
ORD0000202,48,Returning,Restaurant,Italian,23.56,12,13,9,Sunny,Medium,3.7,0,1,239.42,7.62,New York,5,2,20.76,38.6
ORD0000203,22,New,Fast Food,Indian,17.97,76,98.44,1,Sunny,Low,2.3,0,0,486.74,69.7,Singapore,2,1,89.89,65.71
ORD0000204,26,Returning,Fast Food,Italian,14.67,49,191.78,6,Cloudy,Low,3.3,0,0,275.35,104.93,Sydney,1,1,91.7,39.61
ORD0000205,24,New,Fast Food,Chinese,11.55,104,10.69,5,Sunny,High,4.4,0,1,56.14,162.2,New York,3,1,4.51,16.94
ORD0000206,51,Returning,Fast Food,Mexican,15.67,65,255.74,11,Stormy,Low,3.9,0,0,73.13,166.72,New York,10,4,14.5,39.97
ORD0000207,47,New,Fast Food,Mexican,2.52,16,106.08,9,Cloudy,Low,1.2,0,0,172.37,116.35,New York,2,1,13.26,95.24
ORD0000208,35,Premium,Cloud Kitchen,Chinese,17.09,66,78.75,12,Rainy,Low,3.5,0,0,378.72,196.87,Mumbai,7,3,46.25,93.17
ORD0000209,35,Premium,Cloud Kitchen,Mexican,19.23,67,72.91,1,Stormy,High,1.1,0,0,317.92,118.93,Singapore,8,3,64.83,71.57
ORD0000210,40,New,Fast Food,Mexican,10.51,79,150.34,6,Cloudy,Low,4.1,0,1,382.76,39.55,New York,11,4,68.75,42.05
ORD0000211,62,Premium,Cafe,Chinese,22.49,107,245.36,2,Rainy,High,2.4,1,0,413.94,125.7,Singapore,5,2,38.32,24.22
ORD0000212,66,Returning,Cafe,Chinese,23.46,38,232.3,12,Sunny,Medium,1.1,0,0,280.44,34.74,Mumbai,2,1,98.81,99.05
ORD0000213,58,New,Cafe,Chinese,4.9,46,79.21,13,Cloudy,Low,4.8,0,0,494.03,-11.17,Singapore,5,2,70.28,19.23
ORD0000214,51,Premium,Fast Food,Chinese,9.2,114,234.76,13,Rainy,Low,1.6,1,0,347.74,-18.48,Sydney,1,1,51.8,32.34
ORD0000215,29,Returning,Cafe,Chinese,5.43,69,241.19,12,Rainy,Low,3,0,0,260.8,35.88,Mumbai,8,3,20.04,10.83
ORD0000216,45,Returning,Cafe,Chinese,3.5,22,246.52,8,Cloudy,Medium,2.3,0,0,457.04,51.19,Mumbai,12,4,88.97,24.7
ORD0000217,28,Returning,Cloud Kitchen,Italian,16.04,98,43.67,8,Stormy,High,2.9,0,0,335.4,69.25,New York,10,4,53.86,81.89
ORD0000218,72,Premium,Cafe,Chinese,16.95,23,202.65,11,Rainy,High,4.5,1,0,206.19,52.69,Singapore,1,1,96.62,83.02
ORD0000219,18,Premium,Fast Food,Indian,3.37,97,13.13,8,Cloudy,High,3.7,1,0,491.2,196.86,London,9,3,11.07,83.28
ORD0000220,62,Premium,Fast Food,Indian,20.86,86,149.21,6,Rainy,High,1.7,0,0,267.63,-6.36,London,12,4,82.8,40.95
ORD0000221,61,Returning,Cloud Kitchen,Mexican,14.8,110,37.91,14,Stormy,High,4.3,0,0,242.17,95.7,Sydney,3,1,16.42,52.17
ORD0000222,61,Returning,Fast Food,Chinese,4.73,89,142.42,13,Cloudy,Medium,2.4,0,0,469.81,160.48,London,1,1,5.44,80.09
ORD0000223,38,Premium,Restaurant,Chinese,10.57,110,128.59,6,Sunny,Medium,1.3,0,0,144.66,168.59,Singapore,11,4,82.89,60.06
ORD0000224,41,New,Fast Food,Mexican,4.13,96,28.41,5,Rainy,High,3.7,0,1,73.26,153.59,Singapore,5,2,24.43,14.88
ORD0000225,49,Returning,Restaurant,Mexican,5.38,77,176.41,14,Rainy,Low,5,0,0,177.74,108.48,Singapore,11,4,49.8,47.99
ORD0000226,32,New,Cloud Kitchen,Chinese,21.56,63,262.22,6,Cloudy,High,1.3,0,0,160.18,15.38,New York,7,3,59.08,6.78
ORD0000227,45,Premium,Cloud Kitchen,Mexican,10.7,32,138.68,13,Stormy,Medium,2.6,0,0,229.28,178.62,Sydney,10,4,63.98,89.15
ORD0000228,42,Premium,Cloud Kitchen,Mexican,24.56,98,160.91,1,Cloudy,High,4.2,0,0,125.19,114.98,Sydney,9,3,93.16,35.42
ORD0000229,56,Returning,Restaurant,Chinese,14.85,118,212.38,3,Sunny,High,4.2,0,0,448.16,105.59,Mumbai,11,4,84.35,95.78
ORD0000230,71,Returning,Restaurant,Italian,17.1,24,56.97,13,Stormy,Low,1.7,0,0,173.54,128.33,Sydney,9,3,73.69,29.45
ORD0000231,37,Returning,Fast Food,Italian,8.41,45,34.91,4,Cloudy,Medium,2.6,0,0,74.15,26.73,Mumbai,8,3,2.57,67.66
ORD0000232,31,Premium,Restaurant,Chinese,13.6,74,213,5,Rainy,Medium,3,1,0,67.39,188.11,New York,2,1,83.47,32.29
ORD0000233,30,Returning,Restaurant,Chinese,24.03,21,33.84,3,Sunny,Medium,1.1,0,0,333.45,3.69,London,3,1,67.42,51.9
ORD0000234,25,Premium,Restaurant,Italian,4.87,28,249.98,1,Sunny,High,3,0,0,442.01,52.23,Singapore,9,3,44.56,34.96
ORD0000235,32,Returning,Cafe,Indian,20.9,80,104.7,7,Cloudy,Medium,3.7,1,0,238.7,180.79,London,1,1,4.88,25.76
ORD0000236,59,Returning,Restaurant,Mexican,17.24,47,170.7,11,Rainy,High,4.7,0,0,416.48,30.06,London,1,1,65.41,92.53
ORD0000237,56,Returning,Cafe,Chinese,16.58,57,176.66,9,Cloudy,Low,2.8,0,0,448.33,31.86,London,4,2,28.28,87.21
ORD0000238,41,New,Restaurant,Indian,18.75,103,74.58,1,Sunny,Low,3.2,0,0,78.02,166.06,Sydney,4,2,78.15,6.8
ORD0000239,61,Premium,Restaurant,Indian,13.18,35,98.2,2,Stormy,Medium,4.4,0,0,335.45,4.53,Mumbai,3,1,6.64,69.57
ORD0000240,56,Returning,Cloud Kitchen,Indian,23.67,103,172.63,5,Sunny,Medium,3.5,1,0,306.17,48.69,New York,1,1,75,14.17
ORD0000241,19,Returning,Restaurant,Mexican,18.19,66,31.05,13,Stormy,Medium,2.3,0,0,496.37,24.54,Sydney,8,3,54.99,61.11
ORD0000242,36,Returning,Cafe,Italian,5.11,89,85.45,5,Sunny,Medium,1.4,1,0,376.96,87.52,Singapore,11,4,46.55,64.53
ORD0000243,23,New,Cafe,Indian,18.92,89,185.58,1,Cloudy,High,3.6,0,0,18.61,187.96,London,4,2,40.86,7.21
ORD0000244,38,New,Cloud Kitchen,Chinese,18.72,68,266.26,4,Sunny,Medium,3.3,0,0,444.42,58.95,London,12,4,23.13,61.31
ORD0000245,24,Returning,Cafe,Italian,13.92,66,158.03,7,Cloudy,Medium,2.1,0,0,31.63,45.93,Singapore,8,3,10.12,93.63
ORD0000246,63,New,Cafe,Chinese,6.29,38,32.53,12,Sunny,Low,2.7,0,0,151.76,164.87,London,11,4,45.88,49.84
ORD0000247,28,New,Restaurant,Italian,14.74,82,41.29,7,Stormy,Low,2.1,0,0,329.9,-0.12,Singapore,5,2,79.19,72.44
ORD0000248,40,Premium,Cloud Kitchen,Indian,19.23,19,270.71,14,Rainy,Low,5,0,0,68.07,40.84,London,4,2,90.52,46.86
ORD0000249,57,Returning,Cloud Kitchen,Mexican,2.86,99,282.69,6,Cloudy,High,1.1,0,0,312.22,182.63,New York,11,4,16.46,88.46
ORD0000250,61,Premium,Fast Food,Indian,18.96,71,229.72,8,Cloudy,Medium,4.2,0,0,436.04,73.09,Singapore,4,2,91.24,61.7
ORD0000251,52,Returning,Cloud Kitchen,Italian,21.54,18,186.88,11,Stormy,High,5,0,0,446.43,116.79,New York,12,4,48.33,95.72
ORD0000252,26,Returning,Restaurant,Mexican,0.53,49,221.27,2,Sunny,High,4.3,0,0,152.46,73.78,London,10,4,2.27,51.55
ORD0000253,59,Premium,Fast Food,Italian,23.18,101,251.23,7,Sunny,Medium,3.9,0,0,262.12,199.88,London,5,2,30.47,50.3
ORD0000254,27,Returning,Restaurant,Chinese,9.49,14,152.53,4,Stormy,Medium,2.7,0,0,294,107.77,Mumbai,7,3,69.59,44.05
ORD0000255,61,Returning,Fast Food,Indian,3.94,99,228.3,3,Stormy,High,4.7,0,0,174.45,104.6,Sydney,2,1,29.36,22.72
ORD0000256,60,New,Restaurant,Chinese,9.73,29,51.8,13,Cloudy,Low,2.3,0,0,346.02,60.78,Sydney,10,4,18.52,32.4
ORD0000257,63,Returning,Fast Food,Italian,19.16,95,258.75,7,Cloudy,Low,1.7,0,1,412.08,25.46,Sydney,10,4,71.96,26.84
ORD0000258,57,Returning,Cafe,Indian,21.8,38,269.96,11,Sunny,High,4.7,0,0,293.66,186.69,Mumbai,1,1,0.4,21.45
ORD0000259,65,New,Fast Food,Chinese,11.37,71,91.61,6,Rainy,Low,1.7,1,0,180.76,194.44,Singapore,5,2,96.38,87.9
ORD0000260,38,Returning,Restaurant,Italian,22.51,101,145.46,6,Stormy,Medium,3.1,0,0,299.02,72.47,Mumbai,11,4,76.45,42.08
ORD0000261,55,Premium,Cloud Kitchen,Indian,22.14,23,56.76,3,Rainy,High,2.7,0,0,246.14,71.38,New York,2,1,33.48,5.12
ORD0000262,58,Returning,Restaurant,Italian,23.11,62,140.33,8,Stormy,Low,2,0,0,307.26,89,New York,4,2,35.57,46.43
ORD0000263,72,Premium,Restaurant,Mexican,18.05,55,221.79,13,Rainy,Low,2.6,0,0,159.45,107.91,Singapore,2,1,54.26,76.46
ORD0000264,37,New,Restaurant,Chinese,19.18,21,62.79,8,Stormy,Medium,3.7,0,0,382.05,22.28,Sydney,4,2,22.88,60.28
ORD0000265,19,Returning,Fast Food,Mexican,21.85,107,74.97,11,Cloudy,Medium,2.5,0,0,355.4,-11.58,Sydney,9,3,86.79,42.39
ORD0000266,25,New,Cafe,Indian,14.86,88,152.58,12,Stormy,Low,1.1,0,0,115.4,-15.02,New York,7,3,55.53,1.26
ORD0000267,52,New,Cloud Kitchen,Chinese,22.72,28,12.26,8,Stormy,High,1,0,0,360.97,1.9,Sydney,10,4,29.64,12.51
ORD0000268,21,New,Cloud Kitchen,Mexican,23.26,36,171.07,2,Stormy,Low,2.4,1,0,340.7,129.98,Singapore,4,2,69.79,1.38
ORD0000269,48,New,Restaurant,Chinese,4.01,17,157.38,4,Rainy,Medium,4.8,0,0,466.82,178.3,New York,12,4,95.65,82.83
ORD0000270,22,Returning,Cafe,Italian,9.92,49,134.02,4,Rainy,Medium,5,0,0,91.77,21.45,Singapore,7,3,88.33,94.95
ORD0000271,67,Premium,Cloud Kitchen,Italian,0.58,117,201.33,13,Cloudy,Medium,3.2,0,0,75.59,71.72,New York,10,4,36.09,30.19
ORD0000272,70,Returning,Cloud Kitchen,Mexican,24.63,26,155.75,2,Rainy,Low,1,0,0,290.78,42.05,New York,7,3,24.66,72.64
ORD0000273,66,Premium,Restaurant,Mexican,19.47,109,288.33,2,Sunny,High,4.2,0,0,489.39,63.49,London,10,4,20.9,47.89
ORD0000274,63,Returning,Fast Food,Mexican,20.14,60,293.5,6,Rainy,Medium,4.3,0,1,265.14,58.68,Singapore,1,1,89.16,70.82
ORD0000275,74,Premium,Cafe,Chinese,19.22,109,203.45,11,Sunny,High,4.8,1,0,82.92,179.57,London,6,2,80.1,14.74
ORD0000276,30,Premium,Restaurant,Italian,5.52,92,100.66,3,Rainy,Medium,3.4,0,0,368.11,190.52,London,12,4,58.89,42.13
ORD0000277,62,New,Cafe,Italian,19.17,24,102.49,8,Stormy,High,2.9,0,0,494.25,136.15,Mumbai,1,1,13.57,49.58
ORD0000278,33,Premium,Restaurant,Italian,15.95,11,170.76,6,Stormy,Medium,2.9,1,0,246.28,125.86,Mumbai,10,4,42.77,0.13
ORD0000279,68,New,Restaurant,Chinese,23.82,106,110.82,14,Cloudy,Low,3.8,0,0,308.62,155.8,Sydney,5,2,92.82,47.05
ORD0000280,44,Returning,Restaurant,Chinese,3.66,49,253.97,12,Sunny,High,2,1,0,43.89,155.79,Mumbai,9,3,48.62,54.03
ORD0000281,55,Returning,Cloud Kitchen,Indian,5.44,114,109.87,4,Rainy,Medium,2,0,0,365.87,35.16,Singapore,8,3,41.69,30.75
ORD0000282,24,New,Restaurant,Mexican,12.7,36,29.68,9,Cloudy,High,3.3,1,0,124.89,123.84,Sydney,8,3,43.66,75.55
ORD0000283,27,Premium,Fast Food,Italian,3.11,41,138.08,5,Rainy,High,4.9,0,0,320.25,105.95,Mumbai,5,2,49.32,7.17
ORD0000284,56,Premium,Fast Food,Mexican,11.5,28,104.82,2,Sunny,High,2,0,0,282.99,61.7,Sydney,5,2,14.25,24.93
ORD0000285,74,New,Cloud Kitchen,Chinese,19.18,59,161.76,9,Stormy,High,4.1,0,0,132.02,17.18,Sydney,6,2,87.24,96.98
ORD0000286,69,Returning,Cafe,Italian,12.69,119,121.27,6,Sunny,Medium,2.3,0,0,216.9,24.57,London,7,3,20.22,30.96
ORD0000287,55,Returning,Cloud Kitchen,Indian,9.21,92,171.85,1,Stormy,High,3,0,1,102.09,88.26,Sydney,11,4,18.13,39.79
ORD0000288,74,Returning,Fast Food,Chinese,0.75,43,94.68,2,Cloudy,High,4.5,0,0,327.07,91.18,London,1,1,86.45,59.2
ORD0000289,61,Premium,Fast Food,Indian,1.99,92,138.29,7,Sunny,Low,2.8,0,1,201.08,170.74,Sydney,12,4,84.54,95.76
ORD0000290,55,New,Restaurant,Chinese,4.48,35,104.03,4,Sunny,Low,3,0,0,399.38,36.95,Sydney,8,3,50.31,51.77
ORD0000291,35,New,Fast Food,Mexican,16.91,24,64.06,11,Cloudy,High,1.8,0,0,136.75,143.1,New York,11,4,26.51,40.75
ORD0000292,62,Premium,Cloud Kitchen,Indian,7.75,17,29.15,7,Sunny,Low,3.7,0,0,157.23,196.52,Mumbai,4,2,82.97,12.98
ORD0000293,33,Premium,Cloud Kitchen,Indian,7.38,70,226.84,7,Stormy,High,2.8,0,0,368.49,-9.37,Sydney,10,4,6.57,63.31
ORD0000294,26,Returning,Cloud Kitchen,Mexican,2.64,80,104.08,12,Stormy,Medium,3.5,0,0,420.09,76.89,New York,5,2,35.45,33.84
ORD0000295,21,Premium,Fast Food,Chinese,4.37,22,282.41,8,Stormy,Low,1.8,0,0,391.39,24.44,Singapore,8,3,29.46,85.07
ORD0000296,57,Returning,Restaurant,Italian,19.29,118,52.96,1,Cloudy,Low,3,0,0,11.88,186.62,Sydney,10,4,5.79,42.83
ORD0000297,41,New,Fast Food,Chinese,6.39,72,209.45,4,Sunny,High,4.9,0,0,125.81,-16.74,London,1,1,71.73,37.67
ORD0000298,65,Returning,Restaurant,Italian,6.86,60,253.8,13,Rainy,High,4,0,0,412.5,-18.13,Sydney,9,3,6.45,79.62
ORD0000299,62,Premium,Cafe,Chinese,20.63,41,79.2,6,Rainy,Low,3.6,0,0,177.36,169.55,Mumbai,2,1,22.61,33.24
ORD0000300,52,Premium,Fast Food,Italian,7.29,34,257.33,7,Rainy,Medium,4.6,0,0,212.75,71.95,London,12,4,69.53,54.29
ORD0000301,41,New,Fast Food,Indian,21.95,78,112.13,14,Sunny,Low,3.3,0,0,275.19,48.69,New York,8,3,40.48,87.34
ORD0000302,42,New,Restaurant,Chinese,7.49,88,65.31,12,Rainy,Low,4.4,0,0,63.44,127.74,Singapore,11,4,67.98,1.29
ORD0000303,49,Premium,Restaurant,Indian,19.68,91,217.17,10,Sunny,Low,4,0,0,54.74,38.14,Mumbai,1,1,42.51,31.11
ORD0000304,72,Returning,Cloud Kitchen,Chinese,18.34,36,248.1,12,Sunny,Medium,2.4,0,0,287.76,185.13,Mumbai,7,3,89.4,83.48
ORD0000305,23,New,Cafe,Mexican,24.89,11,156.26,10,Sunny,Low,2.5,0,0,313.93,167.93,London,12,4,9.77,88.33
ORD0000306,58,Premium,Fast Food,Mexican,1.57,117,213.36,3,Cloudy,Medium,1.8,0,1,371.37,100.15,New York,6,2,78.01,30.88
ORD0000307,43,Premium,Cloud Kitchen,Italian,8.67,49,75.52,6,Sunny,Medium,4.2,0,0,253.93,124.67,Sydney,12,4,59.79,5.35
ORD0000308,48,Premium,Cafe,Indian,5.35,17,211.92,5,Rainy,Medium,1.3,0,0,210.53,76.27,Singapore,7,3,55.36,16.52
ORD0000309,28,Returning,Restaurant,Italian,7.68,64,157.23,6,Sunny,Low,2.1,0,0,385.98,30.91,New York,4,2,5.76,21.25
ORD0000310,18,Premium,Restaurant,Indian,19.26,71,181.69,10,Cloudy,Low,4.6,0,0,12.27,174.13,Mumbai,6,2,75.4,54.88
ORD0000311,45,Returning,Cloud Kitchen,Italian,17.93,54,256.2,9,Rainy,Low,4.2,1,0,192.77,103.23,Sydney,2,1,76.47,64.26
ORD0000312,54,Premium,Restaurant,Indian,3.04,85,67.57,2,Sunny,Low,2.2,0,0,256.99,55.79,London,8,3,93.49,9.63
ORD0000313,31,Premium,Cafe,Mexican,12.58,24,261.87,2,Rainy,Medium,2.6,0,0,45.47,16.94,Mumbai,9,3,17.49,4.88
ORD0000314,64,New,Cafe,Mexican,10.27,107,79.22,1,Cloudy,Low,4,0,0,151.48,143.54,Mumbai,6,2,90.2,82.01
ORD0000315,74,New,Fast Food,Italian,17.14,107,75.09,14,Rainy,Medium,5,0,0,356.4,67.79,Sydney,4,2,27.05,42.39
ORD0000316,61,New,Cafe,Italian,21.17,29,14.54,5,Cloudy,Medium,3.8,0,0,160.03,61.52,Mumbai,7,3,66.87,80.42
ORD0000317,24,New,Restaurant,Indian,24.02,78,248.4,14,Rainy,High,3.3,0,0,399.49,197.49,London,6,2,89.04,26.55
ORD0000318,69,Premium,Cafe,Chinese,19.81,17,55.63,13,Cloudy,Low,2.8,0,0,218.97,155.79,London,5,2,88.79,85.26
ORD0000319,45,New,Restaurant,Mexican,1.06,102,202.23,9,Rainy,Medium,4.7,0,0,57.13,144.09,New York,1,1,88.39,10.84
ORD0000320,25,Premium,Cafe,Mexican,21.12,44,162.56,4,Cloudy,Low,1.8,0,0,336.73,133.81,London,12,4,37.78,5.34
ORD0000321,23,New,Restaurant,Chinese,11.13,82,190.68,6,Rainy,High,2.4,0,0,64.42,87.46,Sydney,6,2,55.93,96.97
ORD0000322,56,Returning,Restaurant,Italian,6.05,101,244.68,5,Cloudy,High,3.6,0,0,327.55,129.14,London,3,1,5.65,36.78
ORD0000323,61,New,Fast Food,Chinese,12.69,55,299.07,10,Stormy,Medium,2.2,0,0,463.54,56.22,Singapore,12,4,84.45,88.81
ORD0000324,62,Returning,Cloud Kitchen,Italian,14.68,113,106.4,4,Sunny,Low,4.3,0,0,13,99.62,Mumbai,4,2,22.02,2.8
ORD0000325,49,New,Cafe,Indian,20.32,88,81.26,2,Rainy,Medium,1.8,0,0,233.93,126,Singapore,9,3,37.73,52.4
ORD0000326,29,New,Restaurant,Italian,23.45,53,286.63,2,Sunny,Low,2.2,0,0,386.54,149.9,Mumbai,1,1,60.74,91.42
ORD0000327,29,Premium,Fast Food,Indian,17.09,112,71.89,14,Cloudy,Low,3.6,1,0,28.44,-14.88,Mumbai,6,2,42.16,33.99
ORD0000328,51,New,Cafe,Mexican,18.59,108,45.89,9,Sunny,Medium,3.3,0,0,33.01,156.89,Sydney,2,1,18.45,95.58
ORD0000329,48,Premium,Cloud Kitchen,Italian,11.84,39,14.55,10,Rainy,Low,4.6,0,0,112.5,102.48,Mumbai,10,4,33.31,35.12
ORD0000330,69,New,Cloud Kitchen,Indian,7.87,32,280.25,7,Cloudy,Medium,2.4,1,0,318.34,135.17,New York,10,4,24.46,4.33
ORD0000331,34,New,Fast Food,Mexican,13.77,14,155.64,1,Stormy,Medium,3.7,1,0,271.74,-10.99,Sydney,8,3,29.33,64.11
ORD0000332,56,Premium,Fast Food,Mexican,3.83,44,241.91,7,Sunny,High,3.4,0,1,287.29,100.94,Sydney,1,1,45.52,77.29
ORD0000333,59,Returning,Cafe,Italian,5.63,37,87.97,13,Rainy,Low,1.7,0,0,208.94,22.95,Singapore,12,4,52.74,14.74
ORD0000334,56,New,Fast Food,Indian,8.81,58,185.4,1,Cloudy,Low,3.9,0,0,176.82,34.2,London,10,4,37.55,59.13
ORD0000335,24,Returning,Cafe,Italian,14.84,104,210.05,10,Rainy,Low,4.4,0,0,376.71,174.34,Sydney,11,4,70.12,26.58
ORD0000336,72,Premium,Fast Food,Chinese,9.44,16,260.63,8,Sunny,Low,3.9,0,0,95.09,9.9,Sydney,8,3,99.23,56.07
ORD0000337,36,Premium,Fast Food,Italian,16.67,21,201.99,12,Rainy,Medium,3.4,0,0,230.65,134.31,New York,9,3,55.99,95.78
ORD0000338,64,New,Fast Food,Chinese,20.37,11,81.12,8,Cloudy,Low,1.3,1,0,395.27,82.29,Mumbai,10,4,25.23,72.99
ORD0000339,54,Returning,Fast Food,Indian,0.74,72,297.43,8,Stormy,Medium,4.2,0,0,375.08,163.15,Singapore,12,4,73,53.64
ORD0000340,50,Returning,Fast Food,Chinese,6.01,110,168.85,14,Sunny,High,3.4,0,1,227.67,-12.01,Sydney,7,3,49.99,26.87
ORD0000341,20,Premium,Fast Food,Italian,20.54,114,49.65,6,Rainy,Medium,4.5,0,0,445.76,176.49,Mumbai,10,4,62.47,61.66
ORD0000342,36,New,Cloud Kitchen,Italian,21.47,114,265.34,14,Cloudy,Low,3.1,0,0,183.4,-7.75,New York,1,1,96.68,62.23
ORD0000343,28,Premium,Cafe,Indian,20.48,103,123.14,9,Cloudy,Low,4.3,0,0,13.83,184.53,London,3,1,9.69,5.03
ORD0000344,47,New,Cafe,Indian,1.71,42,227.99,6,Stormy,High,2.2,0,0,305.03,67.22,New York,2,1,14.55,58.27
ORD0000345,42,Premium,Cafe,Indian,18.3,58,283.13,14,Cloudy,Low,3.7,0,0,28.93,124.37,Singapore,1,1,48.38,21.32
ORD0000346,71,New,Cloud Kitchen,Indian,3.21,52,283.57,9,Rainy,Low,2.4,0,0,372.17,125.67,New York,6,2,3.68,78.45
ORD0000347,54,Premium,Restaurant,Chinese,13.6,24,156.18,3,Stormy,High,4.2,0,0,482.4,167.24,New York,2,1,56.92,56.14
ORD0000348,74,Returning,Fast Food,Chinese,10.24,47,101.73,5,Rainy,Medium,4.2,0,0,57.97,27.4,Mumbai,12,4,79.5,32.99
ORD0000349,48,New,Cloud Kitchen,Chinese,3,34,187.65,5,Sunny,High,1.8,0,0,106.83,20.19,London,2,1,56.45,77.83
ORD0000350,44,New,Restaurant,Chinese,21.9,34,91.41,5,Sunny,High,2,0,0,288.33,54.87,Singapore,10,4,73.13,12.69
ORD0000351,53,New,Cloud Kitchen,Indian,22.47,42,256.98,13,Sunny,Medium,1,0,1,384.72,179.26,New York,10,4,31.02,14.38
ORD0000352,19,New,Cloud Kitchen,Italian,22.81,81,274.34,6,Rainy,Low,4.9,0,0,167.35,8.98,Singapore,7,3,10.07,12.89
ORD0000353,44,New,Cafe,Mexican,5.49,61,256.21,9,Rainy,Low,2.6,0,0,386.18,56.65,Mumbai,7,3,8.64,74.91
ORD0000354,53,New,Cloud Kitchen,Indian,2.07,50,118.85,10,Cloudy,Low,1.6,0,0,51.67,-9.47,London,2,1,51.28,69.8
ORD0000355,47,New,Restaurant,Chinese,20.48,58,92.97,3,Rainy,Medium,1.6,0,0,464.25,-18.16,Mumbai,12,4,74.13,70.96
ORD0000356,54,New,Cafe,Mexican,10.42,69,120.04,11,Cloudy,Medium,1.6,0,0,222.29,-1.7,Sydney,4,2,37.13,53.37
ORD0000357,36,Returning,Restaurant,Italian,5.13,83,54.6,8,Rainy,High,4.2,0,0,311.9,111.18,London,6,2,63.15,3.42
ORD0000358,57,New,Restaurant,Mexican,23.65,12,177.47,1,Sunny,High,2.4,0,0,383.25,152.98,Mumbai,2,1,48.26,26.16
ORD0000359,51,New,Cafe,Italian,23.54,58,14.05,12,Stormy,Low,1.5,0,0,321.17,14.43,Mumbai,5,2,75.25,72.81
ORD0000360,67,Returning,Fast Food,Mexican,9.55,25,23.08,1,Rainy,Medium,4.7,0,0,412.36,64.25,Singapore,1,1,74.34,34.8
ORD0000361,73,Returning,Cafe,Italian,4.7,30,106.13,4,Stormy,Medium,4.2,0,0,59.65,16.66,Singapore,12,4,97.87,60.58
ORD0000362,38,Returning,Cloud Kitchen,Italian,12.49,16,129.12,14,Rainy,Medium,4.3,0,0,116.99,36.7,Sydney,3,1,23.65,93.67
